full-name,short-name,lon,lat
Abcoude,ac,48.40598557298854,3.466925528958701
Leeuwarden Achter De Hoven,adh,48.499207126841824,3.5399611144438055
Arnhem Centraal,ah,48.37804499688569,3.553430135063289
Arnhem Velperpoort,ahp,48.37811863756463,3.555180914354754
Arnhem Presikhaaf,ahpr,48.378404539123245,3.557274570479276
Arnhem Zuid,ahz,48.37501582942132,3.5489967451526248
Arkel,akl,48.36536169840606,3.4696571798906963
Akkrum,akm,48.484143190896795,3.543051338382089
Almere Centrum,alm,48.415921708286774,3.4888814060952393
Almere Buiten,almb,48.417936109354315,3.494271545681382
Almere Muziekwijk,almm,48.41512313623539,3.4863067344715946
Almere Oostvaarders,almo,48.41882926176106,3.496073395561621
Almere Parkwijk,almp,48.41614113866915,3.4912218286535364
Amersfoort,amf,48.393999085270636,3.503955648040078
Amersfoort Schothorst,amfs,48.39624737144827,3.506730902589004
Almelo,aml,48.41695385275061,3.620970463592164
Almere Poort,ampo,48.412583304702125,3.4828001518932568
Alkmaar,amr,48.44158424557827,3.44428705472144
Almelo de Riet,amri,48.415505747617615,3.6220209480275924
Alkmaar Noord,amrn,48.442204510244856,3.446369697143174
Anna Paulowna,ana,48.46462755362926,3.4501253148257782
Apeldoorn,apd,48.40065025338955,3.5587207999086767
Apeldoorn De Maten,apdm,48.400291974613395,3.5615408636259787
Apeldoorn Osseveld,apdo,48.40138720334508,3.562026836792776
Appingedam,apg,48.51423590737296,3.633510081462669
Alphen a/d Rijn,apn,48.390180509177014,3.4379359106297063
Arnemuiden,arn,48.32732645944106,3.347033127009681
Amsterdam Amstel,asa,48.4126018616567,3.461323974630745
Amsterdam Bijlmer ArenA,asb,48.4092089040845,3.464155225549571
Amsterdam Centraal,asd,48.415861394799094,3.4596179414535877
Amsterdam Lelylaan,asdl,48.41370795165733,3.4535598940584147
Amsterdam Muiderpoort,asdm,48.41412268113951,3.4624932527698284
Amsterdam Zuid,asdz,48.41186592855718,3.4572087020953104
Amsterdam Holendrecht,ashd,48.40790737842959,3.4652854583320516
Assen,asn,48.480156356514385,3.6093212890296353
Amsterdam Sloterdijk,ass,48.41685612181837,3.453734060398603
Amsterdam Science Park,assp,48.41357185973239,3.4639049741644903
Aalten,atn,48.37323044022834,3.61651166468656
Amersfoort Vathorst,avat,48.397961904845914,3.5092972179599906
Breda,bd,48.337419732882935,3.4506272720375435
Bunde,bde,48.2690837325812,3.5429783829438053
Bodegraven,bdg,48.38601089779295,3.44619432554585
Bedum,bdm,48.511663343029475,3.6094191499456008
Breda-Prinsenbeek,bdpb,48.33837707420928,3.4452122325849377
Best,bet,48.32968920543215,3.507808821064096
Rotterdam Beurs,beurs,48.369556805104956,3.4209708148725655
Baflo,bf,48.51688029518458,3.602387282915663
Bergen op Zoom,bgn,48.327006231583916,3.4056091093628593
Boven-Hardinxveld,bhdv,48.36123435535124,3.458530395061714
Bentheim Grens,bhg,48.41335654220942,3.6564089465365432
Bilthoven,bhv,48.39137223550896,3.488377404507501
Beek-Elsloo,bk,48.27418012054024,3.547433298873135
Bovenkarspel Flora,bkf,48.448054123085264,3.490878175304668
Bovenkarspel-Grootebroek,bkg,48.447929012227725,3.489329583981246
Breukelen,bkl,48.39522980884671,3.468529429004219
Beilen,bl,48.466348935197175,3.605628394178326
Bloemendaal,bll,48.41810232271653,3.434434909830782
Brummen,bmn,48.389253734931934,3.575681445803987
Boxmeer,bmr,48.34413664045997,3.5586047530861893
Borne,bn,48.411316292383034,3.6298770820138038
Barneveld Centrum,bnc,48.393057404470056,3.523906552693955
Bunnik,bnk,48.384731135310794,3.487822181509311
Barneveld Noord,bnn,48.39510111542701,3.52467984018066
Barneveld Zuid,bnz,48.3919097345722,3.5251369903681016
Buitenpost,bp,48.50560932705831,3.569297274932815
Blerick,br,48.31740430988739,3.580133097552591
Barendrecht,brd,48.363134539945435,3.428803669658348
Baarn,brn,48.39931630540273,3.4952927333107287
Beesd,bsd,48.36834888372445,3.4883008320590787
Boskoop,bsk,48.38538389519051,3.4370181519222887
Boskoop Snijdelwijk,bsks,48.38449323541743,3.4369587322584265
Bussum Zuid,bsmz,48.404868797165356,3.4841221673045726
Boxtel,btl,48.33710414252574,3.5009782306751793
Beverwijk,bv,48.425548979240645,3.436841801370707
Kapelle-Biezelinge,bzl,48.325333908022614,3.3739026616457513
Castricum,cas,48.43228329950496,3.4370493212351136
Cuijk,ck,48.35228791608911,3.5521031070083486
Culemborg,cl,48.3731236783292,3.491139276998096
Coevorden,co,48.44771727198351,3.6263974646960904
Capelle Schollevaar,cps,48.37310257012819,3.4315124028995507
Chevremont,cvm,48.267672844538204,3.573675670454855
Daarlerveen,da,48.425105776311995,3.6131328228623163
Driebergen-Zeist,db,48.385002403147496,3.4937476255057494
Delden,ddn,48.40741621637275,3.6270056577927083
Dordrecht,ddr,48.35853528667883,3.4396910097418534
Dordrecht Stadspolders,ddrs,48.35803845705653,3.444186968466665
Dordrecht Zuid,ddzd,48.356789382955654,3.4400561262937783
Deinum,dei,48.49804271533068,3.5320406042204633
Didam,did,48.373420084143284,3.5750860912395765
Dalfsen,dl,48.430127051315786,3.583801134384789
Den Dolder,dld,48.392463766495574,3.4918032026441477
Dalen,dln,48.45091769763933,3.6282018203827358
Diemen,dmn,48.41263493497253,3.4658580600506568
Diemen Zuid,dmnz,48.41110841789174,3.464877902859681
Driemanspolder,dmp,48.38242615037914,3.4215534666199283
Deurne,dn,48.3250666614697,3.545333972275876
Drunen (NS-bus),dnw,47.97476748339615,3.313542365310774
Dieren,dr,48.384464589350316,3.571822773202207
Driehuis,drh,48.422038349938184,3.435467881768375
Dronten,dron,48.432616267672266,3.5343289821674944
Dronryp,drp,48.49678006655313,3.5236509218780876
Delft,dt,48.378157624779924,3.410337959434492
Doetinchem,dtc,48.37628680792926,3.590128303925684
Doetinchem De Huet,dtch,48.376259512595055,3.586757325668592
Delft Zuid,dtz,48.37658981554505,3.411115313890912
Deventer,dv,48.40580243534653,3.576035064617735
Deventer Colmschate,dvc,48.40526415855331,3.581088655640058
Duivendrecht,dvd,48.410394837542626,3.4630969069672908
Duiven,dvn,48.3741583051821,3.564120894285677
De Vink,dvnk,48.39222565732602,3.4192626273211495
De Westereen,dwe,48.50462464914044,3.559596955123018
Delfzijl,dz,48.51518519683256,3.639048967507298
Delfzijl West,dzw,48.51498150116218,3.6375142552588553
Echt,ec,48.28969597708108,3.555503602915689
Ede-Wageningen,ed,48.381977122868896,3.531971309701455
Ede Centrum,edc,48.383489649401255,3.5316044779396734
Eijsden,edn,48.25656161562498,3.5410202980701984
Eemshaven,eem,48.52739891363672,3.629958385365078
Eygelshoven,egh,48.269015951116174,3.572280844266559
Eygelshoven Markt,eghm,48.2696543801349,3.573415034615427
Eindhoven Airport,ehai,48.324492492369004,3.508167066125969
Eindhoven Beukenlaan,ehb,48.32388015825044,3.514509461516581
Eindhoven Strijp-S,ehs,48.32387880357398,3.514428669469499
Eindhoven Stadion,ehst,48.32315390430377,3.514604199635585
Eindhoven,ehv,48.323123762431614,3.516559013618081
Enkhuizen,ekz,48.44843990038144,3.4940242287839647
Emmerich Grens,emg,48.3702155168968,3.5769563143507117
Ermelo,eml,48.40912418315227,3.525516227795019
Emmen,emn,48.46087759945267,3.640467046184039
Emmen Zuid,emnz,48.45669863491042,3.638709612647028
Erasmus uni. (NS-bus),eras,48.36926704969752,3.4264712775676958
Enschede,es,48.404105730506316,3.6433985277421463
Enschede Drienerlo (oud),esd,48.40542318624345,3.6385747309174437
Enschede De Eschmarke,ese,48.404166158707,3.6490104483835912
Enschede Kennispark,esk,48.405424030022786,3.638628683821554
Elst,est,48.37120405583911,3.549434640512464
Etten-Leur,etn,48.335310769764476,3.4373536279332786
Franeker,fn,48.497098798556934,3.5158237652785176
Vise Grens,fvsg,48.25518947164857,3.5411788239722095
Feanwalden,fwd,48.50312711508867,3.555392697407714
Gramsbergen,gbg,48.44229001017079,3.6212826359549015
Glanerbrug,gbr,48.40400022400085,3.6510540474363653
Gouda,gd,48.37952485358754,3.442684600186742
Gouda Goverwelle,gdg,48.37934761511925,3.445928936141189
Geldermalsen,gdm,48.366781540871116,3.4954946620355534
Gaanderen,gdr,48.373591688229254,3.5952026540559228
Groningen Europapark,gerp,48.50157522178956,3.6090651546268324
Grijpskerk,gk,48.505895094590144,3.5841893989609255
Geleen Oost,gln,48.27633452528809,3.5527649064228175
Groningen,gn,48.50200640909022,3.6073593873868606
Hardinxveld-Giessendam,gnd,48.36098688051881,3.4551285346376512
Groningen Noord,gnn,48.503907978936326,3.6065742454652305
Goor,go,48.404113690761164,3.615327953836334
Geldrop,gp,48.32101667365756,3.523280548493987
Gorinchem,gr,48.36148721467784,3.4674740868372336
Goes,gs,48.32708204011371,3.3677006305696047
Den Haag HS,gv,48.3844890460331,3.407077242673569
Den Haag Centraal,gvc,48.385587209128346,3.407181806919498
Den Haag Mariahoeve,gvm,48.386614456962604,3.411404023737906
Den Haag Moerwijk,gvmw,48.382903387774874,3.4058319844377682
Grou-Jirnsum,gw,48.488350909140465,3.5410018848422418
Gilze-Rijen,gz,48.33648526765735,3.464154619206578
Heemstede-Aerdenhout,had,48.41362421309182,3.4327215432682574
Hoensbroek,hb,48.27034579950919,3.5612630968253636
Hardinxveld Blauwe Zoom,hbzm,48.35972621303577,3.4528988457854233
Harderwijk,hd,48.41279649264133,3.5258777379322623
Hardenberg,hdb,48.438377289118236,3.617060099255294
Harde ('t),hde,48.4204384465917,3.550565804900398
Hurdegaryp,hdg,48.50142098506926,3.55053385141054
Den Helder,hdr,48.47349372051144,3.44526434464324
Den Helder Haven,hdrh,48.47404386117519,3.4453779056440714
Den Helder Zuid,hdrz,48.47110114354243,3.4456555372177844
Hoofddorp,hfd,48.40701475357135,3.4412150875261225
Hengelo,hgl,48.40782637873134,3.6342386312549393
Hengelo Gezondheidspark,hglg,48.40770715997497,3.632366860499481
Hengelo Oost,hglo,48.408601267592665,3.636667603598803
Hoogeveen,hgv,48.454105221674006,3.6019486768032833
Hoogezand-Sappemeer,hgz,48.4974186318146,3.626372521458356
Hillegom,hil,48.40791680539717,3.4290594397016614
Heemskerk,hk,48.427205325329986,3.4395850570806923
Hoogkarspel,hks,48.447378791953135,3.484447436732169
Harlingen,hlg,48.49569994323156,3.504749190614822
Harlingen Haven,hlgh,48.496127832516535,3.5034754705868956
Haarlem,hlm,48.41652177599905,3.4355231265375408
Haarlem Spaarnwoude,hlms,48.41604418465512,3.438538740266665
Heiloo,hlo,48.43777522859652,3.4407360748674676
Helmond,hm,48.32678360844982,3.5334261825305413
Helmond Brouwhuis,hmbh,48.32639488722289,3.537078792942353
Helmond Brandevoort,hmbv,48.325354459875236,3.5285344682252724
Helmond 't Hout,hmh,48.325936512673906,3.5305742735144277
Hemmen-Dodewaard,hmn,48.37139360183417,3.5326232213701747
Hoorn,hn,48.442671232337595,3.472931857925553
Hoorn Kersenboogerd,hnk,48.44351756716354,3.475654475959783
Heino,hno,48.42294195175556,3.5806874542999836
Hindeloopen,hnp,48.47331742475303,3.5054249503479307
Holten,hon,48.40908823940404,3.599858354737976
Hollandsche Rading,hor,48.396173586278465,3.4858996635684436
Heerenveen,hr,48.475595753985154,3.5500598277361997
Heerlen,hrl,48.26892544574626,3.565622034417925
Heerlen De Kissel,hrlk,48.269014648283175,3.5677856424931993
Heerlen Woonboulevard,hrlw,48.26947246483525,3.5633543637744722
Haren,hrn,48.498538284837224,3.612487024962213
Haren OV Transferium,hrnovt,48.49797986753741,3.610140888525599
Horst-Sevenum,hrt,48.32264568947467,3.569231193149707
Heerenveen IJsstadion,hry,48.47303410990105,3.5527631889131914
Hertogenbosch ('s),ht,48.34762666269348,3.4983273412045772
Houten,htn,48.38183166752113,3.4853566604910147
Houten Castellum,htnc,48.3801074105015,3.4864749143676717
Hertogenb ('s) Oost,hto,48.348687721924755,3.50049780309783
Hoevelaken,hvl,48.394824537587866,3.5118987528584555
Hilversum,hvs,48.40099961555387,3.4859305380643715
Hilversum Media Park,hvsm,48.402218661904,3.485222528965557
Hilversum Sportpark,hvsp,48.4000122159556,3.4865216764149354
Heerhugowaard,hwd,48.44494955225521,3.4517999865191156
Halfweg-Zwanenburg,hwzb,48.41628880987788,3.4458861788071804
Heeze,hze,48.3175710374925,3.525188093539568
IJlst,ijt,48.48044442669067,3.5226577468404905
Krabbendijke,kbd,48.32067162307468,3.3889931139067873
Klarenbeek,kbk,48.39772439993566,3.569407798147361
Veenendaal-De Klomp,klp,48.383567884596246,3.5228060537086314
Krommenie-Assendelft,kma,48.42732292977744,3.4458319490426135
Klimmen-Ransdaal,kmr,48.26636052080271,3.5576814055608454
Koudum-Molkwerum,kmw,48.4689340376682,3.504469998725022
Kampen,kpn,48.4355496814827,3.5525578904544264
Kampen Zuid,kpnz,48.43284288658614,3.551888432294957
Kerkrade Centrum,krd,48.26615171676511,3.5735157691570207
Kruiningen-Yerseke,krg,48.32385085597723,3.381373591654087
Kesteren,ktr,48.37215218923849,3.5242060081205318
Kropswolde,kw,48.49748396499132,3.621962406434235
Koog aan de Zaan,kz,48.42367829039193,3.4507136491035215
Den Haag Laan v NOI,laa,48.385412422250965,3.4089830709843927
Lochem,lc,48.397262717770616,3.600972734484875
Leiden Lammenschans,ldl,48.392266990735145,3.4226341643739806
Leerdam,ldm,48.36772167677207,3.478911709434359
Leidschendam-Voorburg,ldv,48.38517147180309,3.412635198126334
Leiden Centraal,ledn,48.39423661533357,3.4217060676596205
Landgraaf,lg,48.26960406402964,3.5697694834530735
Lelystad Centrum,lls,48.429569840389206,3.511677577412526
Lansingerland-Zoetermeer,llzm,48.38183244299606,3.425097844314375
Loppersum,lp,48.51482765884793,3.6231285115256724
Lunteren,ltn,48.38758795012223,3.5273228921118966
Lichtenvoorde-Groenlo,ltv,48.38238360532089,3.6174395229293896
Geleen-Lutterade,lut,48.277087252775715,3.551000676296899
Leeuwarden,lw,48.49892939267914,3.5378350975852904
Leeuwarden Camminghaburen,lwc,48.49958695016615,3.542286169780523
Maarssen,mas,48.39173152274725,3.4725640671617475
Middelburg,mdb,48.32669006833007,3.342208214938813
Meerssen,mes,48.26769654124591,3.544402560162739
Mantgum,mg,48.4921026996236,3.530951987178421
Maashaven,mhv,48.3673235428769,3.423257497362534
Mook Molenhoek,mmlh,48.35619200387567,3.552363280352023
Meppel,mp,48.449320606747555,3.577091271492375
Marienberg,mrb,48.431917066169085,3.6125648739311034
Maarn,mrn,48.385103207490616,3.503969597596863
Maastricht,mt,48.264339407851104,3.5402607866969102
Martenshoek,mth,48.497429121047205,3.623613903188984
Maastricht Noord,mtn,48.2664320169378,3.54128670326704
Maastricht Randwyck,mtr,48.263146253297535,3.5414623912353376
Maarheeze,mz,48.309131930007254,3.5299492441387086
Nieuw Amsterdam,na,48.45354316836554,3.636321908296321
Naarden-Bussum,ndb,48.40642193810247,3.483509198906516
Nuth,nh,48.27170561017678,3.5576060315596996
Nijkerk,nkk,48.401072705830124,3.5147527759483825
Nijmegen,nm,48.36383862968746,3.549612951343703
Nijmegen Dukenburg,nmd,48.36179259574327,3.5443220400261204
Nijmegen Goffert,nmgo,48.36222183361167,3.5469220337431704
Nijmegen Heyendaal,nmh,48.36221760447924,3.551034859542937
Nijmegen Lent,nml,48.365698326463765,3.5501374465652122
Nunspeet,ns,48.41643283109591,3.540873517211062
Bad Nieuweschans,nsch,48.50112844974661,3.6649802861738143
Nijverdal,nvd,48.41734735097047,3.6038667280883354
Nieuw Vennep,nvp,48.40364369153506,3.4365024226296805
Nieuwerkerk ad IJssel,nwk,48.374251379611636,3.434515361783893
Oss,o,48.35542953391966,3.5198989880073417
Obdam,obd,48.44578426214943,3.4595475065413224
Oudenbosch,odb,48.33644290340672,3.4275919088905393
Oldenzaal,odz,48.41260594880396,3.6468383687336248
Ommen,omn,48.431634644450455,3.598221409837285
Opheusden,op,48.37172333677345,3.5292122263889416
Olst,ost,48.413560427131635,3.5712432674459853
Oisterwijk,ot,48.33663626649495,3.4892706872773447
Oosterbeek,otb,48.37892317183492,3.547813358463754
Overveen,ovn,48.416777614855754,3.4326781902428776
Oss West,ow,48.35472962899018,3.517808604160394
Purmerend Overwhere,pmo,48.4292063799837,3.4653910282316174
Purmerend,pmr,48.42843070352308,3.46417889069364
Purmerend Weidevenne,pmw,48.42775859741615,3.462719728024889
Pijnacker,pnk,48.379458029324255,3.417826632279656
Putten,pt,48.40552724569324,3.5221288297706783
Amsterdam RAI,rai,48.411712393398815,3.4587264436825507
Raalte,rat,48.41943499821203,3.586107136136393
Rilland-Bath,rb,48.31961168002329,3.393037233524807
Roodeschool,rd,48.52348822239222,3.6235634380206587
Berkel en Rodenrijs,rdr,48.37518355832487,3.420032985066723
Rheden,rh,48.38084508535118,3.5653050496075647
Rhenen,rhn,48.37475690317972,3.5235956883670747
Ruurlo,rl,48.38887591462384,3.603595242534314
Rotterdam Lombardijen,rlb,48.36564132862841,3.4267358825856133
Roermond,rm,48.29918470067747,3.5659411688946725
Rosmalen,rs,48.35020406383192,3.5051585481844043
Roosendaal,rsd,48.331650863236575,3.4208002543300546
Roosendaal grens,rsdg,48.324519531409955,3.419977592028567
Rijssen,rsn,48.41209569089781,3.608698816654329
Rijswijk,rsw,48.38142096481459,3.4068624559852267
Rotterdam Alexander,rta,48.372798968389375,3.4285436560840474
Rotterdam Blaak,rtb,48.36958880284154,3.422790229592498
Rotterdam Centraal,rtd,48.37009559362994,3.4209494677200123
Rotterdam Noord,rtn,48.37180347578541,3.4220012293631585
Rotterdam Stadion,rtst,48.36690841537233,3.4257148543209235
Rotterdam Zuid,rtz,48.36790964853133,3.424906577028352
Reuver,rv,48.30835547559768,3.5734579117597653
Ravenstein,rvs,48.3585679490991,3.5297450542138638
Spaubeek,sbk,48.273938049660835,3.553472426366498
Soestdijk,sd,48.396927770176866,3.496989612570041
Scheemda,sda,48.49853731728408,3.6450323493417827
Schiedam Centrum,sdm,48.3697009482601,3.4153816603405267
Sliedrecht,sdt,48.360867780475395,3.4498069608665443
Sliedrecht Baanhoek,sdtb,48.36133357597001,3.4471323909999403
Houthem-St. Gerlach,sgl,48.266869969705056,3.5487667437374677
Schagen,sgn,48.45638972007964,3.4497586098741815
Schiphol Airport,shl,48.40867167182047,3.4471022711293298
Sneek,sk,48.482286213929555,3.525872959224456
Sneek Noord,sknd,48.48311064413558,3.526815180049389
Swalmen,sm,48.30344378905923,3.56924647436605
Schinnen,sn,48.27353888514547,3.5559772542785684
Schin op Geul,sog,48.265272427160085,3.555985339621401
Sappemeer Oost,spm,48.49739102748649,3.6286179554831266
Santpoort Noord,sptn,48.42106665090702,3.4348851268185467
Santpoort Zuid,sptz,48.419644976889614,3.434779129834629
Susteren,srn,48.28569329287514,3.5541565604607634
Sassenheim,ssh,48.39940401742226,3.4258195343992464
Soest,st,48.395839842579676,3.498016100414537
Sittard,std,48.279861266729284,3.554129129785082
Stedum,stm,48.51382711537139,3.6178081930911743
Stroe,sto,48.398667355869115,3.54249307680829
Stavoren,stv,48.4672309895028,3.499926878142128
Soest Zuid,stz,48.39508377175385,3.497410718792359
Sauwerd,swd,48.510016652122204,3.604758379725086
Steenwijk,swk,48.459041334803345,3.5691970474397854
Tilburg,tb,48.334324426823336,3.4791031909560735
Terborg,tbg,48.37283284958654,3.596632694838032
Tilburg Reeshof,tbr,48.33555332160348,3.4705788697103745
Tilburg Universiteit,tbu,48.334748096837664,3.4760276594022343
Tegelen,tg,48.31409133680598,3.5791893344092003
Tiel,tl,48.367709853601355,3.509511469031345
Tiel Passewaaij,tpsw,48.36611767573636,3.5067397822546162
TU-Delft (NS-bus),tud,48.377652842599545,3.411774391751433
Twello,twl,48.40384673451323,3.5706948398562197
Uithuizermeeden,uhm,48.52269826702102,3.6201961657809583
Uithuizen,uhz,48.52212204975284,3.61614496345803
Urk,urk,48.44506388031723,3.522544646757293
Usquert,ust,48.52111301668284,3.6103102618975553
Utrecht Centraal,ut,48.38725610094739,3.4799006293679406
Uitgeest,utg,48.429971738947245,3.4410561541742952
Utrecht Lunetten,utln,48.38491887811515,3.48301236937695
Utrecht Leidsche Rijn,utlr,48.38810873429165,3.475631543017264
Utrecht Maliebaan,utm,48.387099250360826,3.4817684352701965
Utrecht Overvecht,uto,48.38933508818275,3.481142877703059
Utrecht Terwijde,utt,48.388249346472385,3.473346068342025
Utrecht Uithof (NS-bus),utu,47.97476748339615,3.313542365310774
Utrecht Vaartsche Rijn,utvr,48.386176625855484,3.4808864954911165
Utrecht Zuilen,utzl,48.388569743063954,3.4778938462687954
Voorburg,vb,48.38411814887819,3.410491660573818
Voorburg t Loo,vbl,48.38571806587325,3.4110215079904886
Vorden,vd,48.391176064998504,3.5912349042092506
Voerendaal,vdl,48.26844159426249,3.561306045297125
Veendam,vdm,48.49226024302325,3.6372364539505293
Veghel (NS-bus),veg,47.97476748339615,3.313542365310774
Voorst-Empe,vem,48.39583735522448,3.574941725959211
Vught,vg,48.344137392918114,3.498163506470322
Voorhout,vh,48.39997006488653,3.421721715771529
Vroomshoop,vhp,48.42673043224538,3.6124535884159537
Vijfsluizen,vijfsl,48.3683159416175,3.4117549520711195
Valkenburg,vk,48.26650457463235,3.5522255418806092
Venlo,vl,48.316719910162746,3.581707229108633
Vierlingsbeek,vlb,48.3390170128023,3.564238271723781
Venlo Grens,vlgr,48.31494402541969,3.583576883642661
Amsterdam Van der Madeweg,vmw,48.411030031017646,3.462410865529168
Veenendaal Centrum,vndc,48.38093500968803,3.5206522755265284
Veenendaal West,vndw,48.38170049855048,3.5191396266347024
Velp,vp,48.37930690938127,3.5608023274709564
Venray,vry,48.332515587688405,3.5661478709996204
Vlissingen,vs,48.32161001036597,3.3400863287135936
Vlissingen Souburg,vss,48.32363182997784,3.34008387614692
Voorschoten,vst,48.390149939107275,3.4172267197292108
Varsseveld,vsv,48.374525872008945,3.6052979290519245
Vleuten,vtn,48.38843431495938,3.470505713921818
Veenwouden,vwd,48.503126230509096,3.555338639931275
Vriezenveen,vz,48.42120192417349,3.6157160698538346
Waddinxveen,wad,48.382218684471404,3.437412376372736
Waddinxveen Noord,wadn,48.383275963795064,3.4372359199197833
Waddinxveen Triangel,wadt,48.38046548349995,3.437359872945448
Wijchen,wc,48.36040891227091,3.538346197510181
Woerden,wd,48.38650625086995,3.459760424389253
Wierden,wdn,48.41722964391906,3.6151155967206017
Wolfheze,wf,48.37998050725217,3.5432688344556613
Warffum,wfm,48.51994842165539,3.6065780906903093
Wijhe,wh,48.41913320080958,3.573550011970971
Workum,wk,48.47592771423403,3.508353109639386
Waalwijk (NS-bus),wkb,47.97476748339615,3.313542365310774
Wehl,wl,48.375984260364575,3.5825051670472465
Wormerveer,wm,48.426810917317844,3.4494705554433516
Weesp,wp,48.409388142983495,3.4730294479388526
Weener Grens,wrg,48.50203692287481,3.666206190727425
Winschoten,ws,48.49606856019528,3.650392252953024
Winsum,wsm,48.51376753049222,3.6027295956777476
Weert,wt,48.304203886900126,3.5383760364860697
Westervoort,wtv,48.375915070581186,3.5599965095317643
Wolvega,wv,48.4677106937484,3.5585818430621594
Winterswijk,ww,48.378215471376194,3.628904875241824
Winterswijk West,www,48.37891525735692,3.6276930913448657
Wezep,wz,48.425110445229315,3.560397083524496
Den Haag Ypenburg,ypb,48.383032028317785,3.4136107091506718
Zetten-Andelst,za,48.37122664157604,3.5371879482139295
Zuidbroek,zb,48.497646266023374,3.6351529707581283
Zaltbommel,zbm,48.35931414169235,3.4949567319179664
Zaandam,zd,48.42173276989265,3.45149170561846
Zaandam Kogerveld,zdk,48.42355656306786,3.451987512957548
Zuidhorn,zh,48.50536157850835,3.5929312385028513
Zwolle,zl,48.43047656570264,3.568206339860768
Zwolle Stadshagen,zlsh,48.43259209757494,3.564577311741234
Lage Zwaluwe,zlw,48.34683274864746,3.439529889422084
Zutphen,zp,48.39464729210197,3.579694233345385
Zoetermeer,ztm,48.38233540347787,3.4215031021914974
Zoetermeer Oost,ztmo,48.3822508719958,3.422828469575768
Zevenaar,zv,48.37223626208966,3.5696941310343444
Zevenbergen,zvb,48.341913445652985,3.4346681957087917
Zandvoort aan Zee,zvt,48.415199309552165,3.4256804884376173
Zwijndrecht,zwd,48.35931701553582,3.4371119228962277
Zwaagwesteinde,zww,48.50462266334469,3.559475321890729
Zaandijk Zaanse Schans,zzs,48.424719284300565,3.450632463995231
